Date,GSLI
2014-01-30T00:00:00Z,122.4187
2014-01-29T00:00:00Z,122.4068
2014-01-28T00:00:00Z,122.8252
2014-01-27T00:00:00Z,122.4701
2014-01-24T00:00:00Z,123.134
2014-01-23T00:00:00Z,124.8603
2014-01-22T00:00:00Z,125.8074
2014-01-21T00:00:00Z,125.9338
2014-01-17T00:00:00Z,126.1304
2014-01-16T00:00:00Z,126.6407
2014-01-15T00:00:00Z,126.5681
2014-01-14T00:00:00Z,125.8455
2014-01-13T00:00:00Z,125.7684
2014-01-10T00:00:00Z,125.7445
2014-01-09T00:00:00Z,124.7452
2014-01-08T00:00:00Z,125.3135
2014-01-07T00:00:00Z,125.2631
2014-01-06T00:00:00Z,125.0127
2014-01-03T00:00:00Z,125.3668
2014-01-02T00:00:00Z,125.2663
2013-12-31T00:00:00Z,126.8857
2013-12-30T00:00:00Z,126.6883
2013-12-27T00:00:00Z,126.1964
2013-12-26T00:00:00Z,125.3908
2013-12-24T00:00:00Z,125.0095
2013-12-23T00:00:00Z,124.7231
2013-12-20T00:00:00Z,123.893
2013-12-19T00:00:00Z,123.337
2013-12-18T00:00:00Z,123.1857
2013-12-17T00:00:00Z,121.9825
2013-12-16T00:00:00Z,122.1501
2013-12-13T00:00:00Z,121.4792
2013-12-12T00:00:00Z,121.4449
2013-12-11T00:00:00Z,122.5809
2013-12-10T00:00:00Z,123.9724
2013-12-09T00:00:00Z,124.3335
2013-12-06T00:00:00Z,123.88720000000001
2013-12-05T00:00:00Z,122.7964
2013-12-04T00:00:00Z,123.325
2013-12-03T00:00:00Z,124.0908
2013-12-02T00:00:00Z,124.7492
2013-11-29T00:00:00Z,125.4319
2013-11-27T00:00:00Z,125.001
2013-11-26T00:00:00Z,124.63
2013-11-25T00:00:00Z,124.8172
2013-11-22T00:00:00Z,124.9945
2013-11-21T00:00:00Z,124.8298
2013-11-20T00:00:00Z,124.9895
2013-11-19T00:00:00Z,125.42
2013-11-18T00:00:00Z,126.0178
2013-11-15T00:00:00Z,125.6915
2013-11-14T00:00:00Z,124.8367
2013-11-13T00:00:00Z,124.8517
2013-11-12T00:00:00Z,124.962
2013-11-11T00:00:00Z,125.0492
2013-11-08T00:00:00Z,124.9429
2013-11-07T00:00:00Z,124.6412
2013-11-06T00:00:00Z,126.3386
2013-11-05T00:00:00Z,125.4761
2013-11-04T00:00:00Z,125.5184
2013-11-01T00:00:00Z,125.191
2013-10-31T00:00:00Z,125.839
2013-10-30T00:00:00Z,126.7739
2013-10-29T00:00:00Z,126.6428
2013-10-28T00:00:00Z,126.3544
2013-10-25T00:00:00Z,126.127
2013-10-24T00:00:00Z,126.0007
2013-10-23T00:00:00Z,125.4676
2013-10-22T00:00:00Z,126.592
2013-10-21T00:00:00Z,125.6804
2013-10-18T00:00:00Z,125.151
2013-10-17T00:00:00Z,123.9797
2013-10-16T00:00:00Z,122.6784
2013-10-15T00:00:00Z,122.1118
2013-10-14T00:00:00Z,122.1237
2013-10-11T00:00:00Z,122.0076
2013-10-10T00:00:00Z,121.0494
2013-10-09T00:00:00Z,119.2121
2013-10-08T00:00:00Z,119.4108
2013-10-07T00:00:00Z,120.3124
2013-10-04T00:00:00Z,121.1169
2013-10-03T00:00:00Z,120.9247
2013-10-02T00:00:00Z,121.3159
2013-10-01T00:00:00Z,121.5537
2013-09-30T00:00:00Z,121.0154
2013-09-27T00:00:00Z,122.0402
2013-09-26T00:00:00Z,122.389
2013-09-25T00:00:00Z,122.4903
2013-09-24T00:00:00Z,122.3769
2013-09-23T00:00:00Z,122.4109
2013-09-20T00:00:00Z,122.7281
2013-09-19T00:00:00Z,123.6151
2013-09-18T00:00:00Z,122.4303
2013-09-17T00:00:00Z,121.5215
2013-09-16T00:00:00Z,121.1678
2013-09-13T00:00:00Z,120.2348
2013-09-12T00:00:00Z,120.2247
2013-09-11T00:00:00Z,120.4315
2013-09-10T00:00:00Z,119.7809
2013-09-09T00:00:00Z,118.4014
2013-09-06T00:00:00Z,117.0242
2013-09-05T00:00:00Z,116.2909
2013-09-04T00:00:00Z,116.4231
2013-09-03T00:00:00Z,115.6946
2013-08-30T00:00:00Z,114.2784
2013-08-29T00:00:00Z,114.9236
2013-08-28T00:00:00Z,115.1002
2013-08-27T00:00:00Z,115.3289
2013-08-26T00:00:00Z,116.5796
2013-08-23T00:00:00Z,116.8165
2013-08-22T00:00:00Z,115.873
2013-08-21T00:00:00Z,115.6726
2013-08-20T00:00:00Z,116.7098
2013-08-19T00:00:00Z,117.2288
2013-08-16T00:00:00Z,117.6505
2013-08-15T00:00:00Z,117.5167
2013-08-14T00:00:00Z,119.0766
2013-08-13T00:00:00Z,118.5671
2013-08-12T00:00:00Z,118.7952
2013-08-09T00:00:00Z,118.5479
2013-08-08T00:00:00Z,118.242
2013-08-07T00:00:00Z,117.157
2013-08-06T00:00:00Z,117.9056
2013-08-05T00:00:00Z,118.1451
2013-08-02T00:00:00Z,118.3237
2013-08-01T00:00:00Z,117.6018
2013-07-31T00:00:00Z,116.2001
2013-07-30T00:00:00Z,116.6721
2013-07-29T00:00:00Z,116.8029
2013-07-26T00:00:00Z,117.4021
2013-07-25T00:00:00Z,116.5981
2013-07-24T00:00:00Z,116.4358
2013-07-23T00:00:00Z,116.6057
2013-07-22T00:00:00Z,116.5461
2013-07-19T00:00:00Z,115.9418
2013-07-18T00:00:00Z,115.9642
2013-07-17T00:00:00Z,116.0243
2013-07-16T00:00:00Z,115.9712
2013-07-15T00:00:00Z,115.5948
2013-07-12T00:00:00Z,115.29
2013-07-11T00:00:00Z,115.3913
2013-07-10T00:00:00Z,113.1634
2013-07-09T00:00:00Z,112.6857
2013-07-08T00:00:00Z,111.7812
2013-07-05T00:00:00Z,111.4289
2013-07-03T00:00:00Z,111.0097
2013-07-02T00:00:00Z,111.6986
2013-07-01T00:00:00Z,111.6246
2013-06-28T00:00:00Z,111.1677
2013-06-27T00:00:00Z,111.3752
2013-06-26T00:00:00Z,110.3498
2013-06-25T00:00:00Z,109.1836
2013-06-24T00:00:00Z,108.5425
2013-06-21T00:00:00Z,110.4121
2013-06-20T00:00:00Z,110.7969
2013-06-19T00:00:00Z,115.2564
2013-06-18T00:00:00Z,115.643
2013-06-17T00:00:00Z,115.3692
2013-06-14T00:00:00Z,114.3857
2013-06-13T00:00:00Z,114.1201
2013-06-12T00:00:00Z,113.7144
2013-06-11T00:00:00Z,113.9377
2013-06-10T00:00:00Z,114.9836
2013-06-07T00:00:00Z,114.388
2013-06-06T00:00:00Z,113.6687
2013-06-05T00:00:00Z,113.7591
2013-06-04T00:00:00Z,115.8557
2013-06-03T00:00:00Z,115.423
2013-05-31T00:00:00Z,114.8753
2013-05-30T00:00:00Z,116.034
2013-05-29T00:00:00Z,115.9926
2013-05-28T00:00:00Z,116.5231
2013-05-24T00:00:00Z,116.24
2013-05-23T00:00:00Z,116.4866
2013-05-22T00:00:00Z,118.0835
2013-05-21T00:00:00Z,118.5966
2013-05-20T00:00:00Z,118.1817
2013-05-17T00:00:00Z,117.8151
2013-05-16T00:00:00Z,117.8347
2013-05-15T00:00:00Z,117.175
2013-05-14T00:00:00Z,116.9733
2013-05-13T00:00:00Z,116.4272
2013-05-10T00:00:00Z,116.2857
2013-05-09T00:00:00Z,116.2767
2013-05-08T00:00:00Z,116.7456
2013-05-07T00:00:00Z,115.7159
2013-05-06T00:00:00Z,115.1728
2013-05-03T00:00:00Z,115.5249
2013-05-02T00:00:00Z,114.6199
2013-05-01T00:00:00Z,115.008
2013-04-30T00:00:00Z,116.1188
2013-04-29T00:00:00Z,115.3886
2013-04-26T00:00:00Z,114.3589
2013-04-25T00:00:00Z,114.5064
2013-04-24T00:00:00Z,113.9673
2013-04-23T00:00:00Z,113.2074
2013-04-22T00:00:00Z,111.8096
2013-04-19T00:00:00Z,111.3348
2013-04-18T00:00:00Z,110.7165
2013-04-17T00:00:00Z,111.0022
2013-04-16T00:00:00Z,111.955
2013-04-15T00:00:00Z,111.4995
2013-04-12T00:00:00Z,113.5468
2013-04-11T00:00:00Z,114.0479
2013-04-10T00:00:00Z,113.3139
2013-04-09T00:00:00Z,111.7393
2013-04-08T00:00:00Z,110.4096
2013-04-05T00:00:00Z,109.8573
2013-04-04T00:00:00Z,110.146
2013-04-03T00:00:00Z,110.8694
2013-04-02T00:00:00Z,111.4828
2013-04-01T00:00:00Z,110.9665
2013-03-28T00:00:00Z,111.3717
2013-03-27T00:00:00Z,111.1001
2013-03-26T00:00:00Z,111.6048
2013-03-25T00:00:00Z,111.1193
2013-03-22T00:00:00Z,111.4252
2013-03-21T00:00:00Z,110.6085
2013-03-20T00:00:00Z,111.3471
2013-03-19T00:00:00Z,110.9554
2013-03-18T00:00:00Z,111.2965
2013-03-15T00:00:00Z,112.778
2013-03-14T00:00:00Z,112.0082
2013-03-13T00:00:00Z,111.6465
2013-03-12T00:00:00Z,112.3242
2013-03-11T00:00:00Z,112.1942
2013-03-08T00:00:00Z,111.5958
2013-03-07T00:00:00Z,111.4887
2013-03-06T00:00:00Z,111.2674
2013-03-05T00:00:00Z,110.3492
2013-03-04T00:00:00Z,108.7932
2013-03-01T00:00:00Z,108.8043
2013-02-28T00:00:00Z,109.2367
2013-02-27T00:00:00Z,108.4465
2013-02-26T00:00:00Z,107.609
2013-02-25T00:00:00Z,108.5152
2013-02-22T00:00:00Z,108.6794
2013-02-21T00:00:00Z,107.5674
2013-02-20T00:00:00Z,109.3297
2013-02-19T00:00:00Z,110.0256
2013-02-15T00:00:00Z,108.8376
2013-02-14T00:00:00Z,109.3576
2013-02-13T00:00:00Z,109.4476
2013-02-12T00:00:00Z,109.3588
2013-02-11T00:00:00Z,108.6335
2013-02-08T00:00:00Z,109.1973
2013-02-07T00:00:00Z,108.8671
2013-02-06T00:00:00Z,109.706
2013-02-05T00:00:00Z,109.66
2013-02-04T00:00:00Z,109.6078
2013-02-01T00:00:00Z,110.8069
2013-01-31T00:00:00Z,110.2439
2013-01-30T00:00:00Z,110.6063
2013-01-29T00:00:00Z,110.715
2013-01-28T00:00:00Z,109.9537
2013-01-25T00:00:00Z,110.324
2013-01-24T00:00:00Z,109.306
2013-01-23T00:00:00Z,108.7854
2013-01-22T00:00:00Z,109.2739
2013-01-18T00:00:00Z,108.8008
2013-01-17T00:00:00Z,108.82
2013-01-16T00:00:00Z,108.2578
2013-01-15T00:00:00Z,108.5539
2013-01-14T00:00:00Z,108.6336
2013-01-11T00:00:00Z,108.4176
2013-01-10T00:00:00Z,107.8545
2013-01-09T00:00:00Z,106.9798
2013-01-08T00:00:00Z,106.5185
2013-01-07T00:00:00Z,107.0959
2013-01-04T00:00:00Z,107.2545
2013-01-03T00:00:00Z,107.0084
2013-01-02T00:00:00Z,106.8633
2012-12-31T00:00:00Z,104.5057
2012-12-28T00:00:00Z,103.9986
2012-12-27T00:00:00Z,104.4862
2012-12-26T00:00:00Z,104.4472
2012-12-24T00:00:00Z,104.4425
2012-12-21T00:00:00Z,104.6304
2012-12-20T00:00:00Z,105.4097
2012-12-19T00:00:00Z,105.8261
2012-12-18T00:00:00Z,105.1923
2012-12-17T00:00:00Z,104.074
2012-12-14T00:00:00Z,103.4745
2012-12-13T00:00:00Z,103.3177
2012-12-12T00:00:00Z,103.591
2012-12-11T00:00:00Z,103.1493
2012-12-10T00:00:00Z,102.4486
2012-12-07T00:00:00Z,102.3166
2012-12-06T00:00:00Z,102.2425
2012-12-05T00:00:00Z,101.2093
2012-12-04T00:00:00Z,101.2471
2012-12-03T00:00:00Z,101.2084
2012-11-30T00:00:00Z,100.9408
2012-11-29T00:00:00Z,101.0138
2012-11-28T00:00:00Z,100.0382
2012-11-27T00:00:00Z,99.7689
2012-11-26T00:00:00Z,100.1875
2012-11-23T00:00:00Z,100.1556
2012-11-21T00:00:00Z,98.2491
2012-11-20T00:00:00Z,98.01
2012-11-19T00:00:00Z,98.1847
2012-11-16T00:00:00Z,96.1931
2012-11-15T00:00:00Z,96.2037
2012-11-14T00:00:00Z,96.3049
2012-11-13T00:00:00Z,97.2361
2012-11-12T00:00:00Z,97.7461
2012-11-09T00:00:00Z,97.9541
2012-11-08T00:00:00Z,98.1809
2012-11-07T00:00:00Z,99.2733
2012-11-06T00:00:00Z,100.4325
2012-11-05T00:00:00Z,99.8476
2012-11-02T00:00:00Z,100.1224
2012-11-01T00:00:00Z,99.6549
2012-10-31T00:00:00Z,98.6038
2012-10-26T00:00:00Z,98.3607
2012-10-25T00:00:00Z,98.7569
2012-10-24T00:00:00Z,98.1317
2012-10-23T00:00:00Z,98.1887
2012-10-22T00:00:00Z,99.6115
2012-10-19T00:00:00Z,99.9277
2012-10-18T00:00:00Z,101.1945
2012-10-17T00:00:00Z,101.0095
2012-10-16T00:00:00Z,100.3641
2012-10-15T00:00:00Z,98.6789
2012-10-12T00:00:00Z,98.1019
2012-10-11T00:00:00Z,98.1465
2012-10-10T00:00:00Z,97.8043
2012-10-09T00:00:00Z,98.7615
2012-10-08T00:00:00Z,99.8294
2012-10-05T00:00:00Z,100.4569
2012-10-04T00:00:00Z,99.9608
2012-10-03T00:00:00Z,99.2074
2012-10-02T00:00:00Z,99.8931
2012-10-01T00:00:00Z,100
